id,ident,name,name_zh,source
19353,KBBD,Curtis Field,柯蒂斯机场,llm:codex:deepseek-v4.1-flash
19401,KBPI,Miley Memorial Field,迈利纪念机场,llm:codex:deepseek-v4.1-flash
19402,KBPK,Ozark Regional Airport,欧扎克地区机场,llm:codex:deepseek-v4.1-flash
19527,KCNU,Chanute Martin Johnson Airport,沙努特马丁·约翰逊机场,llm:codex:deepseek-v4.1-flash
19529,KCNY,Canyonlands Regional Airport,峡谷地地区机场,llm:codex:deepseek-v4.1-flash
19552,KCRQ,McClellan-Palomar Airport,麦克莱伦-帕洛马机场,llm:codex:deepseek-v4.1-flash
19564,KCUB,Jim Hamilton L.B. Owens Airport,吉姆·汉密尔顿·L·B·欧文斯机场,llm:codex:deepseek-v4.1-flash
19640,KDLS,Columbia Gorge Regional Airport,哥伦比亚峡谷地区机场,llm:codex:deepseek-v4.1-flash
19662,KDUA,Durant Regional Airport - Eaker Field,杜兰特地区机场-埃克机场,llm:codex:deepseek-v4.1-flash
19664,KDUG,Bisbee Douglas International Airport,比斯比-道格拉斯国际机场,llm:codex:deepseek-v4.1-flash
19717,KEAT,Pangborn Memorial Airport,潘伯恩纪念机场,llm:codex:deepseek-v4.1-flash
19729,KEET,Shelby County Airport,谢尔比县机场,llm:codex:deepseek-v4.1-flash
19735,KEGI,Duke Field,杜克机场,llm:codex:deepseek-v4.1-flash
19782,KEVW,Evanston-Uinta County Airport-Burns Field,埃文斯顿-尤因塔县机场-伯恩斯机场,llm:codex:deepseek-v4.1-flash
19843,KFAF,Felker Army Air Field,费尔克陆军机场,llm:codex:deepseek-v4.1-flash
19851,KFCS,Butts AAF (Fort Carson) Air Field,巴茨陆军机场（卡森堡）,llm:codex:deepseek-v4.1-flash
19857,KFDY,Findlay Airport,芬德利机场,llm:codex:deepseek-v4.1-flash
19982,KGTR,Golden Triangle Regional Airport,金三角地区机场,llm:codex:deepseek-v4.1-flash
19997,KGYI,North Texas Regional Airport Perrin Field,北德克萨斯地区机场（佩林机场）,llm:codex:deepseek-v4.1-flash
20027,KHBG,Hattiesburg Bobby L Chain Municipal Airport,哈蒂斯堡市立机场,llm:codex:deepseek-v4.1-flash
20053,KHII,Lake Havasu City Airport,哈瓦苏湖城机场,llm:codex:deepseek-v4.1-flash
20054,KHIO,Portland Hillsboro Airport,波特兰-希尔斯伯勒机场,llm:codex:deepseek-v4.1-flash
20081,KHRT,Hurlburt Field,赫尔伯特机场,llm:codex:deepseek-v4.1-flash
20095,KHUL,Houlton International Airport,霍尔顿国际机场,llm:codex:deepseek-v4.1-flash
20107,KHYI,San Marcos Regional Airport,圣马科斯地区机场,llm:codex:deepseek-v4.1-flash
20108,KHYR,Sawyer County Airport,索耶县机场,llm:codex:deepseek-v4.1-flash
20117,KHZY,Northeast Ohio Regional Airport,俄亥俄东北地区机场,llm:codex:deepseek-v4.1-flash
20129,KI39,Central Kentucky Regional Airport,肯塔基中部地区机场,llm:codex:deepseek-v4.1-flash
20160,KIFP,Laughlin Bullhead International Airport,拉夫林/布尔黑德国际机场,llm:codex:deepseek-v4.1-flash
20177,KIMT,Ford Airport,福特机场,llm:codex:deepseek-v4.1-flash
20184,KIPL,Imperial County Airport,因皮里尔县机场,llm:codex:deepseek-v4.1-flash
20187,KISM,Kissimmee Gateway Airport,基西米门户机场,llm:codex:deepseek-v4.1-flash
20205,KJCT,Kimble County Airport,金布尔县机场,llm:codex:deepseek-v4.1-flash
20216,KJKL,Julian Carroll Airport,朱利安·卡罗尔机场,llm:codex:deepseek-v4.1-flash
20218,KJNX,Johnston Regional Airport,约翰斯顿地区机场,llm:codex:deepseek-v4.1-flash
20220,KJQF,Concord-Padgett Regional Airport,康科德-帕吉特地区机场,llm:codex:deepseek-v4.1-flash
20227,KJWY,Mid-Way Regional Airport,中途地区机场,llm:codex:deepseek-v4.1-flash
20277,KKLS,Southwest Washington Regional Airport,华盛顿西南部地区机场,llm:codex:deepseek-v4.1-flash
20317,KLAA,Southeast Colorado Regional Airport,科罗拉多东南部地区机场,llm:codex:deepseek-v4.1-flash
20319,KLAW,Lawton Fort Sill Regional Airport,劳顿-锡尔堡地区机场,llm:codex:deepseek-v4.1-flash
20322,KLBT,Lumberton Regional Airport,兰伯顿地区机场,llm:codex:deepseek-v4.1-flash
20323,KLBX,Texas Gulf Coast Regional Airport,得克萨斯墨西哥湾沿岸地区机场,llm:codex:deepseek-v4.1-flash
20329,KLEE,Leesburg International Airport,利斯堡国际机场,llm:codex:deepseek-v4.1-flash
20332,KLFK,Angelina County Airport,安吉丽娜县机场,llm:codex:deepseek-v4.1-flash
20337,KLGU,Logan-Cache Airport,洛根-卡什机场,llm:codex:deepseek-v4.1-flash
20354,KLLQ,Monticello Municipal Ellis Field,蒙蒂塞洛市立埃利斯机场,llm:codex:deepseek-v4.1-flash
20359,KLND,Hunt Field,亨特机场,llm:codex:deepseek-v4.1-flash
20364,KLOL,Derby Field,德比机场,llm:codex:deepseek-v4.1-flash
20386,KLVM,Mission Field,米申机场,llm:codex:deepseek-v4.1-flash
20480,KMCE,Merced Regional Macready Field,默塞德地区麦克雷迪机场,llm:codex:deepseek-v4.1-flash
20481,KMCK,McCook Ben Nelson Regional Airport,麦库克本·纳尔逊地区机场,llm:codex:deepseek-v4.1-flash
20498,KMGC,Michigan City Municipal Airport,密歇根城市立机场,llm:codex:deepseek-v4.1-flash
20506,KMHR,Sacramento Mather Airport,萨克拉门托马瑟机场,llm:codex:deepseek-v4.1-flash
20532,KMMT,Mc Entire Joint National Guard Base,麦肯泰尔联合国民警卫队基地,llm:codex:deepseek-v4.1-flash
20551,KMPV,Edward F Knapp State Airport,爱德华·F·纳普州立机场,llm:codex:deepseek-v4.1-flash
20564,KMTH,Florida Keys Marathon International Airport,佛罗里达群岛马拉松国际机场,llm:codex:deepseek-v4.1-flash
20579,KMWA,Veterans Airport of Southern Illinois,南伊利诺伊退伍军人机场,llm:codex:deepseek-v4.1-flash
20583,KMWL,Mineral Wells Regional Airport,米纳勒尔韦尔斯地区机场,llm:codex:deepseek-v4.1-flash
20591,KMYL,McCall Municipal Airport,麦考尔市立机场,llm:codex:deepseek-v4.1-flash
20634,KNDZ,Whiting Field Naval Air Station South Airport,惠廷机场海军航空站南部机场,llm:codex:deepseek-v4.1-flash
20643,KNID,China Lake Naws (Armitage Field) Airport,中国湖海军航空武器站（阿米蒂奇机场）,llm:codex:deepseek-v4.1-flash
20656,KNSE,Whiting Field Naval Air Station - North,惠廷机场海军航空站北部,llm:codex:deepseek-v4.1-flash
20666,KNXP,Twentynine Palms Strategic Expeditionary Landing Field,二十九棕榈战略远征着陆场,llm:codex:deepseek-v4.1-flash
20669,KNYG,Quantico Marine Corps Airfield / Turner Field,匡蒂科海军陆战队机场/特纳机场,llm:codex:deepseek-v4.1-flash
20709,KOAJ,Albert J Ellis Airport,阿尔伯特·J·埃利斯机场,llm:codex:deepseek-v4.1-flash
20722,KOFK,Karl Stefan Memorial Airport,卡尔·斯特凡纪念机场,llm:codex:deepseek-v4.1-flash
20725,KOGB,Orangeburg Municipal Airport,奥兰治堡市立机场,llm:codex:deepseek-v4.1-flash
20727,KOGS,Ogdensburg International Airport,奥格登斯堡国际机场,llm:codex:deepseek-v4.1-flash
20732,KOKB,Oceanside Municipal Airport,欧申赛德市立机场,llm:codex:deepseek-v4.1-flash
20739,KOLF,L M Clayton Airport,L·M·克莱顿机场,llm:codex:deepseek-v4.1-flash
20741,KOLS,Nogales International Airport,诺加利斯国际机场,llm:codex:deepseek-v4.1-flash
20751,KONO,Ontario Municipal Airport,安大略市立机场,llm:codex:deepseek-v4.1-flash
20752,KONP,Newport Municipal Airport,纽波特市立机场,llm:codex:deepseek-v4.1-flash
20765,KORL,Orlando Executive Airport,奥兰多行政机场,llm:codex:deepseek-v4.1-flash
20777,KOWD,Norwood Memorial Airport,诺伍德纪念机场,llm:codex:deepseek-v4.1-flash
20781,KOXB,Ocean City Municipal Airport,大洋城市立机场,llm:codex:deepseek-v4.1-flash
20807,KPBF,"Pine Bluff Regional Airport, Grider Field",派恩布拉夫地区机场（格赖德机场）,llm:codex:deepseek-v4.1-flash
20812,KPCW,Erie-Ottawa International Airport,伊利-渥太华国际机场,llm:codex:deepseek-v4.1-flash
20821,KPGA,Page Municipal Airport,佩吉市立机场,llm:codex:deepseek-v4.1-flash
20824,KPGV,Pitt-Greenville Airport,皮特-格林维尔机场,llm:codex:deepseek-v4.1-flash
20848,KPNA,Ralph Wenz Field,拉尔夫·文茨机场,llm:codex:deepseek-v4.1-flash
20890,KPVU,Provo Municipal Airport,普罗沃市立机场,llm:codex:deepseek-v4.1-flash
20896,KPWK,Chicago Executive Airport,芝加哥行政机场,llm:codex:deepseek-v4.1-flash
20927,KRHP,Western Carolina Regional Airport,西卡罗来纳地区机场,llm:codex:deepseek-v4.1-flash
20931,KRIL,Garfield County Regional Airport,加菲尔德县地区机场,llm:codex:deepseek-v4.1-flash
20933,KRIW,Central Wyoming Regional Airport,怀俄明中部地区机场,llm:codex:deepseek-v4.1-flash
20935,KRKD,Knox County Regional Airport,诺克斯县地区机场,llm:codex:deepseek-v4.1-flash
20940,KRME,Griffiss International Airport,格里菲斯国际机场,llm:codex:deepseek-v4.1-flash
20944,KRNH,New Richmond Regional Airport,新里士满地区机场,llm:codex:deepseek-v4.1-flash
20962,KRSL,Russell Municipal Airport,拉塞尔市立机场,llm:codex:deepseek-v4.1-flash
20972,KRVS,Tulsa Riverside Airport,塔尔萨河滨机场,llm:codex:deepseek-v4.1-flash
20974,KRWL,Rawlins Municipal Airport/Harvey Field,罗林斯市立机场/哈维机场,llm:codex:deepseek-v4.1-flash
20981,KRYY,Cobb County International Airport-McCollum Field,科布县国际机场-麦科勒姆机场,llm:codex:deepseek-v4.1-flash
21046,KSDY,Sidney - Richland Regional Airport,西德尼-里奇兰地区机场,llm:codex:deepseek-v4.1-flash
21061,KSGJ,Northeast Florida Regional Airport,佛罗里达东北部地区机场,llm:codex:deepseek-v4.1-flash
21062,KSGR,Sugar Land Regional Airport,舒格兰地区机场,llm:codex:deepseek-v4.1-flash
21065,KSGU,St George Regional Airport,圣乔治地区机场,llm:codex:deepseek-v4.1-flash
21076,KSKX,Taos Regional Airport,陶斯地区机场,llm:codex:deepseek-v4.1-flash
21085,KSME,Lake Cumberland Regional Airport,坎伯兰湖地区机场,llm:codex:deepseek-v4.1-flash
21086,KSMN,Lemhi County Airport,莱姆哈伊县机场,llm:codex:deepseek-v4.1-flash
21094,KSNY,Sidney Municipal Airport Lloyd W Carr Field,西德尼市立机场（劳埃德·W·卡尔机场）,llm:codex:deepseek-v4.1-flash
21095,KSOA,Sonora Municipal Airport,索诺拉市立机场,llm:codex:deepseek-v4.1-flash
21105,KSQL,San Carlos Airport,圣卡洛斯机场,llm:codex:deepseek-v4.1-flash
21121,KSVC,Grant County Airport,格兰特县机场,llm:codex:deepseek-v4.1-flash
21204,KTMB,Miami Executive Airport,迈阿密行政机场,llm:codex:deepseek-v4.1-flash
21212,KTOI,Troy Municipal Airport at N Kenneth Campbell Field,特洛伊市立机场（N·肯尼思·坎贝尔机场）,llm:codex:deepseek-v4.1-flash
21216,KTPH,Tonopah Airport,托诺帕机场,llm:codex:deepseek-v4.1-flash
21220,KTRK,Truckee Tahoe Airport,特拉基-太浩机场,llm:codex:deepseek-v4.1-flash
21222,KTRM,Jacqueline Cochran Regional Airport,杰奎琳·科克伦地区机场,llm:codex:deepseek-v4.1-flash
21228,KTTD,Portland Troutdale Airport,波特兰特劳特代尔机场,llm:codex:deepseek-v4.1-flash
21230,KTTS,Space Florida Launch and Landing Facility,佛罗里达航天发射和着陆设施,llm:codex:deepseek-v4.1-flash
21261,KU42,South Valley Regional Airport,南谷地区机场,llm:codex:deepseek-v4.1-flash
21280,KUAO,Aurora State Airport,奥罗拉州立机场,llm:codex:deepseek-v4.1-flash
21305,KUUU,Newport State Airport,纽波特州立机场,llm:codex:deepseek-v4.1-flash
21318,KVEL,Vernal Regional Airport,弗纳尔地区机场,llm:codex:deepseek-v4.1-flash
21321,KVGT,North Las Vegas Airport,北拉斯维加斯机场,llm:codex:deepseek-v4.1-flash
21335,KVQQ,Cecil Airport,塞西尔机场,llm:codex:deepseek-v4.1-flash
21339,KVTN,Miller Field,米勒机场,llm:codex:deepseek-v4.1-flash
21358,KW63,Lake Country Regional Airport,湖区地区机场,llm:codex:deepseek-v4.1-flash
21375,KWJF,General William J Fox Airfield,威廉·J·福克斯将军机场,llm:codex:deepseek-v4.1-flash
21379,KWMC,Winnemucca Municipal Airport,温尼马卡市立机场,llm:codex:deepseek-v4.1-flash
21382,KWST,Westerly State Airport,韦斯特利州立机场,llm:codex:deepseek-v4.1-flash
21386,KWWR,West Woodward Airport,西伍德沃德机场,llm:codex:deepseek-v4.1-flash
21403,KX51,Miami Homestead General Aviation Airport,迈阿密霍姆斯特德通用航空机场,llm:codex:deepseek-v4.1-flash
26397,UUEM,Migalovo Air Base,米加洛沃空军基地,llm:codex:deepseek-v4.1-flash
26435,VEBU,Bilaspur Airport,比拉斯布尔机场,llm:codex:deepseek-v4.1-flash
26441,VADN,Daman Airport,达曼机场,llm:codex:deepseek-v4.1-flash
26449,VAKE,Kandla Airport,坎德拉机场,llm:codex:deepseek-v4.1-flash
26457,VARG,Ratnagiri Airport,拉特纳吉里机场,llm:codex:deepseek-v4.1-flash
26469,VCCK,Koggala Airport,科加拉机场,llm:codex:deepseek-v4.1-flash
26471,VCCT,China Bay Airport,中国湾机场,llm:codex:deepseek-v4.1-flash
26506,VEJS,Sonari Airport,索纳里机场,llm:codex:deepseek-v4.1-flash
26516,VEPH,Panagarh Air Force Station,帕纳加尔空军基地,llm:codex:deepseek-v4.1-flash
26522,VEUK,Utkela Airport,乌特凯拉机场,llm:codex:deepseek-v4.1-flash
26528,VGIS,Ishurdi Airport,伊舒尔迪机场,llm:codex:deepseek-v4.1-flash
26536,VHSK,Shek Kong Air Base,石岗空军基地,llm:codex:deepseek-v4.1-flash
26539,VIAM,Ambala Air Force Station,安巴拉空军基地,llm:codex:deepseek-v4.1-flash
26560,VIHX,Halwara International Airport,哈尔瓦拉国际机场,llm:codex:deepseek-v4.1-flash
26564,VIJR,Jaisalmer Airport,杰伊瑟尔梅尔机场,llm:codex:deepseek-v4.1-flash
26567,VIKO,Kota Airport,科塔机场,llm:codex:deepseek-v4.1-flash
26568,VILD,Ludhiana Airport,卢迪亚纳机场,llm:codex:deepseek-v4.1-flash
26573,VIPT,Pantnagar Airport,潘特纳加尔机场,llm:codex:deepseek-v4.1-flash
26575,VISA,Sirsa Air Force Station,锡尔萨空军基地,llm:codex:deepseek-v4.1-flash
26581,VIUX,Udhampur Air Force Station,乌德汉普尔空军基地,llm:codex:deepseek-v4.1-flash
26593,VNBW,Gautam Buddha International Airport,佛陀国际机场,llm:codex:deepseek-v4.1-flash
26605,VOBR,Bidar Airport / Bidar Air Force Station,比德尔机场/比德尔空军基地,llm:codex:deepseek-v4.1-flash
26612,VOCX,Car Nicobar Air Force Base,卡尔尼科巴空军基地,llm:codex:deepseek-v4.1-flash
26615,VOHY,Begumpet Airport,贝古姆佩特机场,llm:codex:deepseek-v4.1-flash
26622,VOPN,Sri Sathya Sai Airport,斯里萨蒂亚赛机场,llm:codex:deepseek-v4.1-flash
26624,VOSM,Salem Airport,塞勒姆机场,llm:codex:deepseek-v4.1-flash
26635,VRMK,Kadhdhoo Airport,卡德胡机场,llm:codex:deepseek-v4.1-flash
26641,VTBK,Kamphaeng Saen Airport,甘烹盛机场,llm:codex:deepseek-v4.1-flash
26654,VTPB,Phetchabun Airport,碧差汶机场,llm:codex:deepseek-v4.1-flash
26656,VTPI,Takhli Royal Thai Air Force Base,塔克利皇家泰国空军基地,llm:codex:deepseek-v4.1-flash
26662,VTPT,Tak Airport,来兴机场,llm:codex:deepseek-v4.1-flash
26670,VTSH,Songkhla Airport,宋卡机场,llm:codex:deepseek-v4.1-flash
26671,VTSK,Pattani Airport,北大年机场,llm:codex:deepseek-v4.1-flash
26680,VTUJ,Surin Airport,素林机场,llm:codex:deepseek-v4.1-flash
26698,VVGL,Gia Lam Air Base,嘉林空军基地,llm:codex:deepseek-v4.1-flash
26746,WABB,Frans Kaisiepo Airport,弗兰斯·凯西波机场,llm:codex:deepseek-v4.1-flash
26747,ID-0339,Old Nabire Airport,旧纳比雷机场,llm:codex:deepseek-v4.1-flash
26759,WAQT,Kalimarau Airport,卡利马劳机场,llm:codex:deepseek-v4.1-flash
26778,WAON,Warukin Airport,瓦鲁金机场,llm:codex:deepseek-v4.1-flash
26784,WAPP,Pattimura International Airport,帕蒂穆拉国际机场,llm:codex:deepseek-v4.1-flash
26793,WASO,Babo Airport,巴博机场,llm:codex:deepseek-v4.1-flash
26836,WIMB,Binaka Airport,比纳卡机场,llm:codex:deepseek-v4.1-flash
26838,ID-0340,Tabing Airport,塔宾机场,llm:codex:deepseek-v4.1-flash
26843,WIOG,Nanga Pinoh Airport,南加皮诺机场,llm:codex:deepseek-v4.1-flash
26846,WION,Ranai Airport,拉奈机场,llm:codex:deepseek-v4.1-flash
26849,ID-0341,Susilo Airport,苏西洛机场,llm:codex:deepseek-v4.1-flash
26864,WMBT,Tioman Airport,刁曼机场,llm:codex:deepseek-v4.1-flash
26867,WMKB,RMAF Butterworth Air Base,北海空军基地,llm:codex:deepseek-v4.1-flash
26883,WSAG,Sembawang Air Base,三巴旺空军基地,llm:codex:deepseek-v4.1-flash
26884,WSAP,Paya Lebar Air Base,巴耶利峇空军基地,llm:codex:deepseek-v4.1-flash
26885,WSAT,Tengah Air Base,登加空军基地,llm:codex:deepseek-v4.1-flash
26889,YAMB,RAAF Base Amberley,澳大利亚皇家空军安伯利基地,llm:codex:deepseek-v4.1-flash
26912,YBKE,Bourke Airport,伯克机场,llm:codex:deepseek-v4.1-flash
26922,YBOK,Oakey Army Aviation Centre,奥基陆军航空中心,llm:codex:deepseek-v4.1-flash
26923,YBOU,Boulia Airport,布利亚机场,llm:codex:deepseek-v4.1-flash
26962,YCOM,Cooma Snowy Mountains Airport,库马雪山机场,llm:codex:deepseek-v4.1-flash
26976,YDYS,Dysart Airport,戴萨特机场,llm:codex:deepseek-v4.1-flash
26977,OY74,Al Anad Air Base,阿纳德空军基地,llm:codex:deepseek-v4.1-flash
26989,YGDH,Gunnedah Airport,冈尼达机场,llm:codex:deepseek-v4.1-flash
26995,YGLB,Goulburn Airport,古尔本机场,llm:codex:deepseek-v4.1-flash
26998,YGTE,Groote Eylandt Airport,格鲁特岛机场,llm:codex:deepseek-v4.1-flash
27002,YHAY,Hay Airport,海伊机场,llm:codex:deepseek-v4.1-flash
27005,YHLC,Halls Creek Airport,霍尔斯克里克机场,llm:codex:deepseek-v4.1-flash
27007,YHML,Hamilton Airport,汉密尔顿机场,llm:codex:deepseek-v4.1-flash
27008,YHOT,Mount Hotham Airport,霍瑟姆山机场,llm:codex:deepseek-v4.1-flash
27010,YHPN,Hopetoun Airport,霍普敦机场,llm:codex:deepseek-v4.1-flash
27011,YHSM,Horsham Airport,霍舍姆机场,llm:codex:deepseek-v4.1-flash
27016,YIVL,Inverell Airport,因弗雷尔机场,llm:codex:deepseek-v4.1-flash
27022,YKER,Kerang Airport,凯兰机场,llm:codex:deepseek-v4.1-flash
27023,YKII,King Island Airport,国王岛机场,llm:codex:deepseek-v4.1-flash
27025,YKMP,Kempsey Airport,肯普西机场,llm:codex:deepseek-v4.1-flash
27026,YKOW,Kowanyama Airport,科瓦尼亚马机场,llm:codex:deepseek-v4.1-flash
27027,YKRY,Kingaroy Airport,金格罗伊机场,llm:codex:deepseek-v4.1-flash
27030,YLEC,Leigh Creek Airport,利克里克机场,llm:codex:deepseek-v4.1-flash
27032,YLEO,Leonora Airport,莱奥诺拉机场,llm:codex:deepseek-v4.1-flash
27034,YLHR,Lockhart River Airport,洛克哈特河机场,llm:codex:deepseek-v4.1-flash
27037,YLRD,Lightning Ridge Airport,闪电岭机场,llm:codex:deepseek-v4.1-flash
27039,YLST,Leinster Airport,伦斯特机场,llm:codex:deepseek-v4.1-flash
27041,YLTV,Latrobe Valley Airport,拉特罗布谷机场,llm:codex:deepseek-v4.1-flash
27045,YMBA,Mareeba Airport,马里巴机场,llm:codex:deepseek-v4.1-flash
27050,YMEK,Meekatharra Airport,米卡萨拉机场,llm:codex:deepseek-v4.1-flash
27053,YMES,RAAF Base East Sale,澳大利亚皇家空军东塞尔基地,llm:codex:deepseek-v4.1-flash
27064,YMMB,Melbourne Moorabbin Airport,墨尔本穆拉宾机场,llm:codex:deepseek-v4.1-flash
27069,YMNE,Mount Keith Airport,芒特基思机场,llm:codex:deepseek-v4.1-flash
27071,YMOG,Mount Magnet Airport,芒特马格尼特机场,llm:codex:deepseek-v4.1-flash
27075,YMRY,Moruya Airport,莫鲁亚机场,llm:codex:deepseek-v4.1-flash
27081,YNAR,Narrandera Airport,纳兰德拉机场,llm:codex:deepseek-v4.1-flash
27083,YNGU,Ngukurr Airport,恩古库尔机场,llm:codex:deepseek-v4.1-flash
27086,YNRM,Narromine Airport,纳罗明机场,llm:codex:deepseek-v4.1-flash
27088,YNTN,Normanton Airport,诺曼顿机场,llm:codex:deepseek-v4.1-flash
27095,YORG,Orange Airport,奥兰治机场,llm:codex:deepseek-v4.1-flash
27099,YPBO,Paraburdoo Airport,帕拉伯杜机场,llm:codex:deepseek-v4.1-flash
27102,YPEA,RAAF Base Pearce,皮尔斯皇家空军基地,llm:codex:deepseek-v4.1-flash
27103,YPED,RAAF Base Edinburgh,爱丁堡皇家空军基地,llm:codex:deepseek-v4.1-flash
27105,YPIR,Port Pirie Airport,皮里港机场,llm:codex:deepseek-v4.1-flash
27109,YPKS,Parkes Airport,帕克斯机场,llm:codex:deepseek-v4.1-flash
27110,YPKT,Port Keats Airport,基茨港机场,llm:codex:deepseek-v4.1-flash
27113,YPLM,Learmonth Airport,利尔蒙斯机场,llm:codex:deepseek-v4.1-flash
27116,YPOD,Portland Airport,波特兰机场,llm:codex:deepseek-v4.1-flash
27120,YPTN,Tindal Airport,廷达尔机场,llm:codex:deepseek-v4.1-flash
27124,YQLP,Quilpie Airport,奎尔皮机场,llm:codex:deepseek-v4.1-flash
27125,YREN,Renmark Airport,伦马克机场,llm:codex:deepseek-v4.1-flash
27137,YSHK,Shark Bay Airport,鲨鱼湾机场,llm:codex:deepseek-v4.1-flash
27138,YSHT,Shepparton Airport,谢珀顿机场,llm:codex:deepseek-v4.1-flash
27139,YSMI,Smithton Airport,史密斯顿机场,llm:codex:deepseek-v4.1-flash
27140,YSNB,Snake Bay Airport,蛇湾机场,llm:codex:deepseek-v4.1-flash
27144,YSRI,RAAF Base Richmond,里士满皇家空军基地,llm:codex:deepseek-v4.1-flash
27149,YSWH,Swan Hill Airport,天鹅山机场,llm:codex:deepseek-v4.1-flash
27150,YSWL,Stawell Airport,斯托尔机场,llm:codex:deepseek-v4.1-flash
27152,YTEF,Telfer Airport,特尔弗机场,llm:codex:deepseek-v4.1-flash
27153,YTEM,Temora Airport,特莫拉机场,llm:codex:deepseek-v4.1-flash
27154,YTGM,Thargomindah Airport,萨戈明达机场,llm:codex:deepseek-v4.1-flash
27157,YTMU,Tumut Aerodrome,图马特机场,llm:codex:deepseek-v4.1-flash
27168,YWDH,Windorah Airport,温多拉机场,llm:codex:deepseek-v4.1-flash
27169,YWGT,Wangaratta Airport,旺加拉塔机场,llm:codex:deepseek-v4.1-flash
27176,YWLU,Wiluna Airport,威卢纳机场,llm:codex:deepseek-v4.1-flash
27178,YWRN,Warren Airport,沃伦机场,llm:codex:deepseek-v4.1-flash
27179,YWSL,West Sale Airport,西塞尔机场,llm:codex:deepseek-v4.1-flash
27180,YWTN,Winton Airport,温顿机场,llm:codex:deepseek-v4.1-flash
27182,YWWL,West Wyalong Airport,西怀厄朗机场,llm:codex:deepseek-v4.1-flash
27184,YWYY,Wynyard Airport,温亚德机场,llm:codex:deepseek-v4.1-flash
27186,YYNG,Young Airport,扬机场,llm:codex:deepseek-v4.1-flash
28148,KXTA,Homey (Area 51) Airport,51区机场,llm:codex:deepseek-v4.1-flash
28485,HKNK,Nakuru Lanet Airport,纳库鲁拉内特机场,llm:codex:deepseek-v4.1-flash
29094,EDUZ,Zerbst Airfield,采尔布斯特机场,llm:codex:deepseek-v4.1-flash
29126,EGED,Eday Airport,伊迪机场,llm:codex:deepseek-v4.1-flash
29173,EGPR,Barra Airport,巴拉机场,llm:codex:deepseek-v4.1-flash
29277,ENRA,"Mo i Rana Airport, Røssvoll",莫伊拉纳机场,llm:codex:deepseek-v4.1-flash
29278,ENRM,"Rørvik Airport, Ryum",勒尔维克机场,llm:codex:deepseek-v4.1-flash
29282,ENSK,"Stokmarknes Airport, Skagen",斯托克马克内斯机场,llm:codex:deepseek-v4.1-flash
29284,ENVD,Vadsø Airport,瓦德瑟机场,llm:codex:deepseek-v4.1-flash
29443,LIPA,Aviano Air Base,阿维亚诺空军基地,llm:codex:deepseek-v4.1-flash
29483,LOXN,Wiener Neustadt West Airport,维也纳新城西机场,llm:codex:deepseek-v4.1-flash
29695,KSUZ,Saline County Regional Airport,萨林县地区机场,llm:codex:deepseek-v4.1-flash
29953,FAHT,Eastgate Airport / Air Force Base Hoedspruit,东门机场/胡德斯普雷特空军基地,llm:codex:deepseek-v4.1-flash
29975,EPIR,Inowroclaw Military Air Base,伊诺弗罗茨瓦夫空军基地,llm:codex:deepseek-v4.1-flash
30340,SBJR,Jacarepaguá - Roberto Marinho Airport,雅卡雷帕瓜-罗伯托·马里尼奥机场,llm:codex:deepseek-v4.1-flash
30590,OPSN,Sehwan Sharif Airport,塞万沙里夫机场,llm:codex:deepseek-v4.1-flash
30599,JO-0002,King Feisal Air Base,费萨尔国王空军基地,llm:codex:deepseek-v4.1-flash
30688,LY-BCQ,Brak Airport,布拉克机场,llm:codex:deepseek-v4.1-flash
31016,EPTM,Tomaszów Mazowiecki Military Air Base,马佐夫舍地区托马舒夫空军基地,llm:codex:deepseek-v4.1-flash
31031,EVTA,Jūrmala Airport,尤尔马拉机场,llm:codex:deepseek-v4.1-flash
31549,BIGR,Grímsey Airport,格里姆塞机场,llm:codex:deepseek-v4.1-flash
31696,MTJE,Jérémie Airport,热雷米机场,llm:codex:deepseek-v4.1-flash
31728,GFBO,Bo Airport,博城机场,llm:codex:deepseek-v4.1-flash
31761,UUBA,Kostroma Sokerkino Airport,科斯特罗马机场,llm:codex:deepseek-v4.1-flash
31773,USUU,Kurgan Airport,库尔干机场,llm:codex:deepseek-v4.1-flash
31818,ZHGH,Guangzhou MR Air Base / Guanghua Airport,老河口机场,llm:codex:deepseek-v4.1-flash
31872,LYKV,Morava Airport,摩拉瓦机场,llm:codex:deepseek-v4.1-flash
31977,MWCL,Edward Bodden Little Cayman Airfield,爱德华·博登小开曼机场,llm:codex:deepseek-v4.1-flash
32006,ZBBB,Beijing Xijiao Airport,北京西郊机场,llm:codex:deepseek-v4.1-flash
32066,HKNL,Nanyuki Civil Airport,纳纽基民航机场,llm:codex:deepseek-v4.1-flash
32108,OKAJ,Ahmed Al Jaber Air Base,艾哈迈德·贾比尔空军基地,llm:codex:deepseek-v4.1-flash
32124,OPMS,Minhas Air Base,明哈斯空军基地,llm:codex:deepseek-v4.1-flash
32125,OPRQ,Rafiqui Air Base,拉菲基空军基地,llm:codex:deepseek-v4.1-flash
32235,ZSRG,Rugao Air Base,如皋空军基地,llm:codex:deepseek-v4.1-flash
32241,UUBK,Staroselye Airport,斯塔罗谢利耶机场,llm:codex:deepseek-v4.1-flash
32290,OPSR,Mushaf Air Base,穆沙夫空军基地,llm:codex:deepseek-v4.1-flash
